,purity
TCGA-XK-AAJU-01,0.472605877231818
TCGA-XK-AAK1-01,0.8106224217126949
TCGA-XQ-A8TA-01,0.894674676941535
TCGA-XQ-A8TB-01,0.6332549627391401
TCGA-Y6-A8TL-01,0.530726230491538
TCGA-Y6-A9XI-01,0.630584149777755
TCGA-YJ-A8SW-01,0.6973661
TCGA-YL-A8HJ-01,0.27913990000000005
TCGA-YL-A8HK-01,0.36071861419689394
TCGA-YL-A8HL-01,0.746791101198854
TCGA-YL-A8HM-01,0.730070976172996
TCGA-YL-A8HO-01,0.5306006328206659
TCGA-YL-A8S8-01,0.60602685000348
TCGA-YL-A8S9-01,0.915
TCGA-YL-A8SA-01,0.79684045
TCGA-YL-A8SB-01,0.323120152979622
TCGA-YL-A8SC-01,0.42681419872433
TCGA-YL-A8SF-01,0.68
TCGA-YL-A8SH-01,0.569037834382683
TCGA-YL-A8SI-01,0.22486011736871897
TCGA-YL-A8SJ-01,0.481308803949656
TCGA-YL-A8SK-01,0.42514552013180895
TCGA-YL-A8SL-01,0.686878688584561
TCGA-YL-A8SO-01,0.511560370983885
TCGA-YL-A8SP-01,0.7058701059910241
TCGA-YL-A8SQ-01,0.598420291355641
TCGA-YL-A8SR-01,0.5667712757080829
TCGA-YL-A9WH-01,0.656419948870018
TCGA-YL-A9WI-01,0.743075070129516
TCGA-YL-A9WJ-01,0.290628479108346
TCGA-YL-A9WK-01,0.65359655
TCGA-YL-A9WL-01,0.8020466701886071
TCGA-YL-A9WX-01,0.225
TCGA-YL-A9WY-01,0.31
TCGA-ZG-A8QW-01,0.2817511
TCGA-ZG-A8QX-01,0.36636953949345097
TCGA-ZG-A8QY-01,0.49757554039708
TCGA-ZG-A8QZ-01,0.312573917169822
TCGA-ZG-A9KY-01,0.558936471608477
TCGA-ZG-A9L0-01,0.5704405791943149
TCGA-ZG-A9L1-01,0.6594722019410421
TCGA-ZG-A9L2-01,0.341471974347034
TCGA-ZG-A9L5-01,0.628047590899514
TCGA-ZG-A9L6-01,0.263777483696519
TCGA-ZG-A9L9-01,0.5750528293060251
TCGA-ZG-A9LB-01,0.5113879060708839
TCGA-ZG-A9LM-01,0.512702865296078
TCGA-ZG-A9LN-01,0.3803334099768929
TCGA-ZG-A9LS-01,0.34305136419833804
TCGA-ZG-A9LU-01,0.217771926986528
TCGA-ZG-A9LY-01,0.37834176048241397
TCGA-ZG-A9LZ-01,0.669750890355057
TCGA-ZG-A9M4-01,0.595881434690594
TCGA-ZG-A9MC-01,0.23
TCGA-ZG-A9N3-01,0.485341270274331
TCGA-ZG-A9ND-01,0.69524515
TCGA-ZG-A9NI-01,0.411933769968784
TCGA-2J-AAB1-01,0.42695214153034294
TCGA-2J-AAB4-01,0.325579992254151
TCGA-2J-AAB6-01,0.525
TCGA-2J-AAB8-01,0.295
TCGA-2J-AAB9-01,0.327325204701314
TCGA-2J-AABA-01,0.311315551507518
TCGA-2J-AABE-01,0.34798839088252803
TCGA-2J-AABF-01,0.272198440989547
TCGA-2J-AABH-01,0.48893860978115505
TCGA-2J-AABI-01,0.645018389690109
TCGA-2J-AABK-01,0.374394635323853
TCGA-2J-AABO-01,0.422985956787706
TCGA-2J-AABP-01,0.376831391493721
TCGA-2J-AABR-01,0.247743390521762
TCGA-2J-AABT-01,0.282968193147232
TCGA-2J-AABU-01,0.50967363216843
TCGA-2J-AABV-01,0.296717507512339
TCGA-2L-AAQA-01,0.62518329833387
TCGA-2L-AAQE-01,0.40260846482363394
TCGA-2L-AAQI-01,0.331966022497031
TCGA-2L-AAQJ-01,0.4379808238232771
TCGA-2L-AAQL-01,0.265
TCGA-2L-AAQM-01,0.791463092789917
TCGA-3A-A9I5-01,0.351473494524083
TCGA-3A-A9I7-01,0.205
TCGA-3A-A9I9-01,0.34450928043796597
TCGA-3A-A9IB-01,0.39923887432873906
TCGA-3A-A9IC-01,0.409833479916355
TCGA-3A-A9IH-01,0.47421702787258097
TCGA-3A-A9IJ-01,0.686870918080504
TCGA-3A-A9IL-01,0.6283505837841971
TCGA-3A-A9IN-01,0.646515419710343
TCGA-3A-A9IO-01,0.489499636855986
TCGA-3A-A9IR-01,0.781497671053236
TCGA-3A-A9IS-01,0.6739679316908079
TCGA-3A-A9IU-01,0.5293943657437971
TCGA-3A-A9IV-01,0.794122207147099
TCGA-3A-A9IX-01,0.195
TCGA-3A-A9IZ-01,0.503678651857945
TCGA-3A-A9J0-01,0.472595450251944
TCGA-3E-AAAY-01,0.23492564160096302
TCGA-3E-AAAZ-01,0.369395334582133
TCGA-F2-6879-01,0.64
TCGA-F2-6880-01,0.21
TCGA-F2-7273-01,0.369855610158095
TCGA-F2-7276-01,0.305
TCGA-F2-A44G-01,0.32
TCGA-F2-A44H-01,0.280561179893688
TCGA-F2-A7TX-01,0.36591241361714794
TCGA-F2-A8YN-01,0.506618759175369
TCGA-FB-A4P5-01,0.2436312
TCGA-FB-A545-01,0.6
TCGA-FB-A5VM-01,0.295
TCGA-FB-A78T-01,0.41251850000000007
TCGA-FB-A7DR-01,0.34156424886497305
TCGA-FB-AAPP-01,0.787188332813728
TCGA-FB-AAPQ-01,0.45849232438348303
TCGA-FB-AAPS-01,0.22
TCGA-FB-AAPU-01,0.583362332121269
TCGA-FB-AAPY-01,0.32560331154859806
TCGA-FB-AAPZ-01,0.670397649929482
TCGA-FB-AAQ0-01,0.563321803538152
TCGA-FB-AAQ1-01,0.301507698771605
TCGA-FB-AAQ2-01,0.43215131797812895
TCGA-FB-AAQ3-01,0.34403068278907395
TCGA-FB-AAQ6-01,0.5297144910828729
TCGA-H6-8124-01,0.66320335
TCGA-H6-A45N-01,0.36
TCGA-H8-A6C1-01,0.415
TCGA-HV-A5A3-01,0.59
TCGA-HV-A5A4-01,0.45398145
TCGA-HV-A5A5-01,0.43117928978623205
TCGA-HV-A5A6-01,0.5
TCGA-HV-A7OL-01,0.395
TCGA-HV-A7OP-01,0.7509049815700022
TCGA-HV-AA8V-01,0.29528363469304
TCGA-HV-AA8X-01,0.58531457744202
TCGA-HZ-7289-01,0.555
TCGA-HZ-7918-01,0.3
TCGA-HZ-7919-01,0.41
TCGA-HZ-7920-01,0.235
TCGA-HZ-7922-01,0.455
TCGA-HZ-7923-01,0.308446420994836
TCGA-HZ-7924-01,0.32
TCGA-HZ-7925-01,0.27827729999999995
TCGA-HZ-7926-01,0.45743620779245103
TCGA-HZ-8001-01,0.30380986821295397
TCGA-HZ-8002-01,0.30331021866915503
TCGA-HZ-8003-01,0.23945172922546398
TCGA-HZ-8005-01,0.285
TCGA-HZ-8315-01,0.295
TCGA-HZ-8317-01,0.321490919133026
TCGA-HZ-8519-01,0.268708421915995
TCGA-HZ-8636-01,0.35279865
TCGA-HZ-8637-01,0.248562906613374
TCGA-HZ-8638-01,0.331109409981281
TCGA-HZ-A49G-01,0.28691411327750205
TCGA-HZ-A49H-01,0.29922249229132497
TCGA-HZ-A49I-01,0.3326019
TCGA-HZ-A4BH-01,0.375
TCGA-HZ-A4BK-01,0.20856585
TCGA-HZ-A77O-01,0.34239573393554196
TCGA-HZ-A77P-01,0.23
TCGA-HZ-A77Q-01,0.23263555
TCGA-HZ-A8P0-01,0.365349942372539
TCGA-HZ-A8P1-01,0.6122611
TCGA-HZ-A9TJ-01,0.5352717954340871
TCGA-IB-7644-01,0.5385109
TCGA-IB-7645-01,0.27648373372217
TCGA-IB-7646-01,0.445
TCGA-IB-7647-01,0.285
TCGA-IB-7649-01,0.27
TCGA-IB-7651-01,0.243338961627191
TCGA-IB-7652-01,0.29449945
TCGA-IB-7654-01,0.405
TCGA-IB-7885-01,0.19
TCGA-IB-7886-01,0.45842390000000005
TCGA-IB-7887-01,0.289547
TCGA-IB-7888-01,0.4719214081754579
TCGA-IB-7889-01,0.195
TCGA-IB-7890-01,0.435
TCGA-IB-7891-01,0.27549386773133194
TCGA-IB-7893-01,0.24464380000000002
TCGA-IB-7897-01,0.316990585404197
TCGA-IB-8126-01,0.46740405302490207
TCGA-IB-8127-01,0.34
TCGA-IB-A5SO-01,0.341089757604153
TCGA-IB-A5SP-01,0.562570321145254
TCGA-IB-A5SQ-01,0.32375945926580396
TCGA-IB-A5SS-01,0.44046759999999996
TCGA-IB-A5ST-01,0.219948132066135
TCGA-IB-A6UF-01,0.599214625854693
TCGA-IB-A6UG-01,0.27682695203985497
TCGA-IB-A7LX-01,0.666903401241527
TCGA-IB-A7M4-01,0.47538217205780603
TCGA-IB-AAUM-01,0.275915750465257
TCGA-IB-AAUN-01,0.513507360802885
TCGA-IB-AAUO-01,0.32500159999999995
TCGA-IB-AAUP-01,0.4090602057243
TCGA-IB-AAUQ-01,0.304444545886211
TCGA-IB-AAUR-01,0.587433176728303
TCGA-IB-AAUS-01,0.522763339894422
TCGA-IB-AAUT-01,0.309788673235506
TCGA-IB-AAUU-01,0.481939064456004
TCGA-IB-AAUV-01,0.285755131676299
TCGA-IB-AAUW-01,0.27440606142811896
TCGA-LB-A7SX-01,0.539423851594219
TCGA-LB-A8F3-01,0.305330736348567
TCGA-LB-A9Q5-01,0.26813564203642
TCGA-M8-A5N4-01,0.225
TCGA-OE-A75W-01,0.5444182
TCGA-PZ-A5RE-01,0.5
TCGA-Q3-A5QY-01,0.32
TCGA-Q3-AA2A-01,0.46348614504531704
TCGA-RB-A7B8-01,0.29740053546809697
TCGA-RB-AA9M-01,0.45183405154251893
TCGA-RL-AAAS-01,0.33463320274957004
TCGA-S4-A8RM-01,0.537802185232122
TCGA-S4-A8RO-01,0.6649841999999999
TCGA-S4-A8RP-01,0.44463925856448205
TCGA-US-A774-01,0.21
TCGA-US-A776-01,0.7923584574720941
TCGA-US-A779-01,0.485
TCGA-US-A77E-01,0.3720074
TCGA-US-A77G-01,0.40771155
TCGA-US-A77J-01,0.312600771060789
TCGA-XD-AAUG-01,0.18
TCGA-XD-AAUH-01,0.221633674033188
TCGA-XD-AAUI-01,0.27959867646566605
TCGA-XD-AAUL-01,0.345
TCGA-XN-A8T3-01,0.30480888049204996
TCGA-XN-A8T5-01,0.309142542734741
TCGA-YB-A89D-01,0.25
TCGA-YH-A8SY-01,0.355
TCGA-YY-A8LH-01,0.517390024381144
TCGA-Z5-AAPL-01,0.22745598963312696
TCGA-04-1331-01,0.811295
TCGA-04-1332-01,0.43
TCGA-04-1341-01,0.740497820973477
TCGA-04-1343-01,0.5607694000000001
TCGA-04-1347-01,0.705
TCGA-04-1348-01,0.70020405
TCGA-04-1356-01,0.6789784824113371
TCGA-04-1357-01,0.534277117791008
TCGA-04-1361-01,0.667194597591251
TCGA-04-1362-01,0.845
TCGA-04-1542-01,0.81
TCGA-04-1648-01,0.79
TCGA-04-1651-01,0.87045965
TCGA-04-1655-01,0.735
TCGA-09-0364-01,0.746277262385062
TCGA-09-0366-01,0.628250368309958
TCGA-09-0367-01,0.814638719646662
TCGA-09-0369-01,0.805
TCGA-09-1670-01,0.69339150293845
TCGA-09-1673-01,0.8015438
TCGA-09-1674-01,0.8364720381544828
TCGA-09-2044-01,0.8233771000000001
TCGA-09-2045-01,0.87721615
TCGA-09-2051-01,0.6747256672733821
TCGA-09-2053-01,0.6514565
TCGA-09-2056-01,0.85
TCGA-10-0926-01,0.7205056
TCGA-10-0927-01,0.76
TCGA-10-0928-01,0.763585861468865
TCGA-10-0931-01,0.8512824000000001
TCGA-10-0933-01,0.9027764000000001
TCGA-10-0934-01,0.8330549
TCGA-10-0937-01,0.85
TCGA-13-0714-01,0.71
TCGA-13-0720-01,0.83045635
TCGA-13-0724-01,0.7959259718337
TCGA-13-0725-01,0.72368565
TCGA-13-0726-01,0.72
TCGA-13-0760-01,0.785
TCGA-13-0768-01,0.324707421092977
TCGA-13-0795-01,0.48
TCGA-13-0797-01,0.8255254289891891
TCGA-13-0800-01,0.675
TCGA-13-0804-01,0.8371857
TCGA-13-0883-01,0.62046965
TCGA-13-0884-01,0.56
TCGA-13-0885-01,0.46
TCGA-13-0886-01,0.532375837662637
TCGA-13-0887-01,0.8036043
TCGA-13-0888-01,0.645
TCGA-13-0890-01,0.57
TCGA-13-0891-01,0.845
TCGA-13-0893-01,0.704991227667572
TCGA-13-0897-01,0.8097724000000001
TCGA-13-0899-01,0.6941550099161871
TCGA-13-0905-01,0.86
TCGA-13-0908-01,0.8368660668344641
TCGA-13-0911-01,0.555
TCGA-13-0916-01,0.8285655999999999
TCGA-13-0920-01,0.7236543117430309
TCGA-13-0923-01,0.65
TCGA-13-0924-01,0.50901365
TCGA-13-1403-01,0.82913545
TCGA-13-1404-01,0.84297235
TCGA-13-1405-01,0.60226735
TCGA-13-1409-01,0.66818904615707
TCGA-13-1410-01,0.74
TCGA-13-1411-01,0.415
TCGA-13-1477-01,0.74
TCGA-13-1481-01,0.38999906666164397
TCGA-13-1482-01,0.7837005
TCGA-13-1483-01,0.69419195
TCGA-13-1485-01,0.66507149919467
TCGA-13-1487-01,0.7855414002319271
TCGA-13-1488-01,0.745
TCGA-13-1489-01,0.80364495
TCGA-13-1492-01,0.9
TCGA-13-1495-01,0.67657485
TCGA-13-1496-01,0.705
TCGA-13-1497-01,0.75
TCGA-13-1498-01,0.82794045
TCGA-13-1499-01,0.49
TCGA-13-1501-01,0.595
TCGA-13-1505-01,0.735046995212136
TCGA-13-1506-01,0.9031869593197891
TCGA-13-1507-01,0.7
TCGA-13-1509-01,0.7169266
TCGA-13-1510-01,0.8329338
TCGA-13-1511-01,0.82
TCGA-13-1512-01,0.80326275
TCGA-13-2060-01,0.600477189823788
TCGA-13-A5FT-01,0.75231105
TCGA-20-0987-01,0.48192505
TCGA-20-0991-01,0.539505848992488
TCGA-20-1682-01,0.79
TCGA-20-1683-01,0.7375944716604119
TCGA-20-1684-01,0.8512456568448041
TCGA-20-1685-01,0.715
TCGA-20-1686-01,0.67281692785783
TCGA-20-1687-01,0.78
TCGA-23-1022-01,0.828714037418533
TCGA-23-1027-01,0.76
TCGA-23-1029-01,0.808137043029382
TCGA-23-1030-01,0.765
TCGA-23-1032-01,0.593330435929657
TCGA-23-1110-01,0.9467786738110959
TCGA-23-1111-01,0.735
TCGA-23-1113-01,0.88646835
TCGA-23-1114-01,0.72
TCGA-23-1116-01,0.360453718270695
TCGA-23-1118-01,0.51270375
TCGA-23-1122-01,0.58990927210024
TCGA-23-1123-01,0.755
TCGA-23-1809-01,0.705
TCGA-23-2077-01,0.485
TCGA-23-2078-01,0.585
TCGA-23-2081-01,0.640197395868549
TCGA-23-2084-01,0.71
TCGA-24-0966-01,0.8759780973952679
TCGA-24-0970-01,0.6386029000000001
TCGA-24-0975-01,0.549515814029738
TCGA-24-0979-01,0.739665132708999
TCGA-24-1103-01,0.9143013000000001
TCGA-24-1104-01,0.6230295
TCGA-24-1413-01,0.88389305
TCGA-24-1416-01,0.6842986999999999
TCGA-24-1417-01,0.7004979703438989
TCGA-24-1418-01,0.67719145
TCGA-24-1419-01,0.894280631009166
TCGA-24-1422-01,0.625
TCGA-24-1423-01,0.820472936006699
TCGA-24-1424-01,0.61558046406787
TCGA-24-1425-01,0.615
TCGA-24-1426-01,0.885
TCGA-24-1427-01,0.535562959017502
TCGA-24-1428-01,0.8353834424673722
TCGA-24-1430-01,0.8568549261485
TCGA-24-1431-01,0.849441201460066
TCGA-24-1434-01,0.73717155
TCGA-24-1435-01,0.675
TCGA-24-1436-01,0.735
TCGA-24-1463-01,0.80727065
TCGA-24-1464-01,0.72425265
TCGA-24-1467-01,0.765
TCGA-24-1469-01,0.81102795
TCGA-24-1470-01,0.8050277533856329
TCGA-24-1471-01,0.795
TCGA-24-1474-01,0.705
TCGA-24-1549-01,0.79816355
TCGA-24-1550-01,0.742518406239797
TCGA-24-1551-01,0.765
TCGA-24-1552-01,0.89
TCGA-24-1562-01,0.8013003000000001
TCGA-24-1563-01,0.7718559
TCGA-24-1564-01,0.395
TCGA-24-1565-01,0.72958095
TCGA-24-1603-01,0.7394641
TCGA-24-1616-01,0.77
TCGA-24-1842-01,0.625
TCGA-24-1843-01,0.74
TCGA-24-1844-01,0.74888542643554
TCGA-24-1845-01,0.837088360998568
TCGA-24-1846-01,0.88
TCGA-24-1849-01,0.41732615
TCGA-24-1850-01,0.75
TCGA-24-2019-01,0.79
TCGA-24-2024-01,0.8106966
TCGA-24-2033-01,0.787903231091832
TCGA-24-2035-01,0.54123085
TCGA-24-2036-01,0.936545305919773
TCGA-24-2038-01,0.7607588000000001
TCGA-24-2254-01,0.779201052490559
TCGA-24-2261-01,0.7
TCGA-24-2262-01,0.658205
TCGA-24-2267-01,0.46
TCGA-24-2271-01,0.655
TCGA-24-2280-01,0.49
TCGA-24-2281-01,0.535
TCGA-24-2288-01,0.49976254147791105
TCGA-24-2289-01,0.593258097988394
TCGA-24-2290-01,0.755
TCGA-24-2293-01,0.395
TCGA-24-2298-01,0.645
TCGA-25-1312-01,0.795
TCGA-25-1313-01,0.54
TCGA-25-1314-01,0.82
TCGA-25-1315-01,0.83086185
TCGA-25-1316-01,0.972933994928337
TCGA-25-1319-01,0.76
TCGA-25-1320-01,0.45715759965312
TCGA-25-1321-01,0.8496028456686321
TCGA-25-1322-01,0.6889405
TCGA-25-1323-01,0.48882501589337995
TCGA-25-1329-01,0.6698677
TCGA-25-2042-01,0.3665025
TCGA-25-2391-01,0.8129555
TCGA-25-2392-01,0.60493405
TCGA-25-2393-01,0.79
TCGA-25-2396-01,0.76535314509095
TCGA-25-2397-01,0.8541183000000001
TCGA-25-2398-01,0.57
TCGA-25-2399-01,0.7614013000000001
TCGA-25-2400-01,0.7496817913318521
TCGA-25-2401-01,0.5676266999999999
TCGA-25-2404-01,0.615
TCGA-25-2409-01,0.673100826634155
TCGA-29-1688-01,0.8387496999999999
TCGA-29-1690-01,0.64356995
TCGA-29-1691-01,0.79429107248779
TCGA-29-1693-01,0.72338325
TCGA-29-1694-01,0.63
TCGA-29-1695-01,0.575
TCGA-29-1696-01,0.87620165
TCGA-29-1697-01,0.9601627
TCGA-29-1698-01,0.572522770872541
TCGA-29-1699-01,0.6770857302488691
TCGA-29-1701-01,0.61
TCGA-29-1702-01,0.805
TCGA-29-1703-01,0.87
TCGA-29-1705-01,0.7195996
TCGA-29-1710-01,0.47
TCGA-29-1711-01,0.8050277533856329
TCGA-29-1761-01,0.79
TCGA-29-1762-01,0.8062897
TCGA-29-1763-01,0.61
TCGA-29-1766-01,0.534777374064956
TCGA-29-1768-01,0.67
TCGA-29-1769-01,0.81
TCGA-29-1770-01,0.71
TCGA-29-1774-01,0.77801365
TCGA-29-1776-01,0.865
TCGA-29-1777-01,0.7609389
TCGA-29-1778-01,0.685
TCGA-29-1781-01,0.735
TCGA-29-1783-01,0.635
TCGA-29-1784-01,0.6781396
TCGA-29-1785-01,0.8567491
TCGA-29-2427-01,0.6764218000000001
TCGA-29-A5NZ-01,0.676373869940691
TCGA-30-1714-01,0.83
TCGA-30-1718-01,0.555
TCGA-30-1853-01,0.5765423265155251
TCGA-30-1855-01,0.655
TCGA-30-1857-01,0.66
TCGA-30-1862-01,0.7093959
TCGA-30-1891-01,0.7437789
TCGA-31-1950-01,0.46
TCGA-31-1953-01,0.615
TCGA-31-1959-01,0.655
TCGA-3P-A9WA-01,0.845
TCGA-57-1586-01,0.85332375
TCGA-57-1993-01,0.815
TCGA-57-1994-01,0.72
TCGA-59-2348-01,0.595
TCGA-59-2350-01,0.76373555
TCGA-59-2351-01,0.48
TCGA-59-2352-01,0.555
TCGA-59-2354-01,0.5956877172452
TCGA-59-2355-01,0.681011508499876
TCGA-59-2363-01,0.87463636077101
TCGA-59-A5PD-01,0.6432935024554439
TCGA-5X-AA5U-01,0.6266682053149351
TCGA-61-1725-01,0.7928561
TCGA-61-1728-01,0.689405276901749
TCGA-61-1733-01,0.81
TCGA-61-1736-01,0.785874
TCGA-61-1737-01,0.61491425
TCGA-61-1738-01,0.816756
TCGA-61-1740-01,0.6593114000000001
TCGA-61-1741-01,0.78
TCGA-61-1900-01,0.89
TCGA-61-1907-01,0.766388545239736
TCGA-61-1910-01,0.97
TCGA-61-1911-01,0.7017165
TCGA-61-1914-01,0.7086432
TCGA-61-1919-01,0.576708358130401
TCGA-61-1995-01,0.68667815
TCGA-61-1998-01,0.6410794462671999
TCGA-61-2000-01,0.93
TCGA-61-2002-01,0.63241855
TCGA-61-2003-01,0.455
TCGA-61-2008-01,0.7
TCGA-61-2009-01,0.545
TCGA-61-2012-01,0.5309636784379089
TCGA-61-2016-01,0.6918604
TCGA-61-2088-01,0.865
TCGA-61-2092-01,0.84543595
TCGA-61-2094-01,0.46710885
TCGA-61-2095-01,0.578584016151615
TCGA-61-2097-01,0.58
TCGA-61-2101-01,0.786451366324689
TCGA-61-2102-01,0.8675869
TCGA-61-2104-01,0.694574087220888
TCGA-61-2109-01,0.859247979007139
TCGA-61-2110-01,0.75142185
TCGA-61-2111-01,0.508980034270904
TCGA-61-2113-01,0.545
TCGA-OY-A56P-01,0.8294799488655821
TCGA-OY-A56Q-01,0.5972168521288089
TCGA-VG-A8LO-01,0.84502135
TCGA-WR-A838-01,0.660514120262609
TCGA-18-3407-01,0.3
TCGA-18-3408-01,0.72317055
TCGA-18-3409-01,0.543820218803104
TCGA-18-3410-01,0.63888855
TCGA-18-3411-01,0.548246793644488
TCGA-18-3412-01,0.6711300648816501
TCGA-18-3414-01,0.7254552946308359
TCGA-18-3415-01,0.4879093
TCGA-18-3416-01,0.52121015
TCGA-18-3417-01,0.385
TCGA-18-3419-01,0.54689175
TCGA-18-3421-01,0.485
TCGA-18-4083-01,0.6246003825877801
TCGA-18-4721-01,0.425
TCGA-18-5592-01,0.75712795
TCGA-18-5595-01,0.78887425
TCGA-21-1070-01,0.4748089439964
TCGA-21-1071-01,0.309490805433595
TCGA-21-1075-01,0.714268463799979
TCGA-21-1076-01,0.315
TCGA-21-1077-01,0.513405155054512
TCGA-21-1078-01,0.7543865342896791
TCGA-21-1079-01,0.558985119807907
TCGA-21-1080-01,0.751714463402957
TCGA-21-1081-01,0.48264792513931104
TCGA-21-1082-01,0.6538815
TCGA-21-1083-01,0.5604725821344971
TCGA-21-5782-01,0.485
TCGA-21-5783-01,0.586172754779103
TCGA-21-5784-01,0.25546906016413
TCGA-21-5786-01,0.5954480540534921
TCGA-21-5787-01,0.49465795
TCGA-21-A5DI-01,0.42
TCGA-22-0940-01,0.39
TCGA-22-0944-01,0.5226110600003
TCGA-22-1000-01,0.32141548836517
TCGA-22-1002-01,0.40376010408340507
TCGA-22-1005-01,0.192300671644675
TCGA-22-1011-01,0.39
TCGA-22-1012-01,0.405
TCGA-22-1016-01,0.358809683966435
TCGA-22-4591-01,0.742432259958601
TCGA-22-4593-01,0.69684469579733
TCGA-22-4594-01,0.375
TCGA-22-4595-01,0.53002605
TCGA-22-4596-01,0.29134225
TCGA-22-4599-01,0.47
TCGA-22-4601-01,0.70606015
TCGA-22-4604-01,0.5796276331212641
TCGA-22-4605-01,0.25
TCGA-22-4607-01,0.615
TCGA-22-4609-01,0.405
TCGA-22-4613-01,0.605
TCGA-22-5471-01,0.435
TCGA-22-5472-01,0.60943975
TCGA-22-5473-01,0.585
TCGA-22-5474-01,0.545
TCGA-22-5477-01,0.73
TCGA-22-5478-01,0.42725975
TCGA-22-5479-01,0.32
TCGA-22-5480-01,0.65726705
TCGA-22-5481-01,0.675
TCGA-22-5482-01,0.658257530850384
TCGA-22-5483-01,0.60644705
TCGA-22-5485-01,0.67124755
TCGA-22-5489-01,0.4117317
TCGA-22-5491-01,0.695
TCGA-22-5492-01,0.555
TCGA-22-A5C4-01,0.615
TCGA-33-4532-01,0.5906559770645461
TCGA-33-4533-01,0.718668670672488
TCGA-33-4538-01,0.6
TCGA-33-4547-01,0.54
TCGA-33-4566-01,0.52
TCGA-33-4582-01,0.51992895411745
TCGA-33-4583-01,0.49962086738061895
TCGA-33-4586-01,0.435
TCGA-33-4587-01,0.81
TCGA-33-4589-01,0.26328125
TCGA-33-6737-01,0.509118134512566
TCGA-33-6738-01,0.47171055
TCGA-33-A4WN-01,0.37
TCGA-33-A5GW-01,0.774585918022698
TCGA-33-AAS8-01,0.58885035
TCGA-33-AASB-01,0.44658341275335706
TCGA-33-AASD-01,0.6938879660670251
TCGA-33-AASI-01,0.44905971783292203
TCGA-33-AASJ-01,0.6038248649083411
TCGA-33-AASL-01,0.438038808189841
TCGA-34-2596-01,0.7318821999999999
TCGA-34-2600-01,0.7754868937170541
TCGA-34-2608-01,0.295
TCGA-34-5231-01,0.639600909045684
TCGA-34-5232-01,0.31
TCGA-34-5234-01,0.20073695
TCGA-34-5236-01,0.24975915
TCGA-34-5239-01,0.41
TCGA-34-5240-01,0.645
TCGA-34-5241-01,0.42936310793242405
TCGA-34-5927-01,0.7308198654206629
TCGA-34-5928-01,0.395
TCGA-34-5929-01,0.6527267
TCGA-34-7107-01,0.595
TCGA-34-8454-01,0.555
TCGA-34-8455-01,0.458637659801207
TCGA-34-8456-01,0.48
TCGA-34-A5IX-01,0.36
TCGA-37-3783-01,0.395
TCGA-37-3789-01,0.595
TCGA-37-3792-01,0.41
TCGA-37-4129-01,0.38
TCGA-37-4130-01,0.42763714725331003
TCGA-37-4132-01,0.60809755
TCGA-37-4133-01,0.640155539338259
TCGA-37-4135-01,0.82197005
TCGA-37-4141-01,0.6711736
TCGA-37-5819-01,0.695
TCGA-37-A5EL-01,0.7404335999999999
TCGA-37-A5EN-01,0.505
TCGA-39-5011-01,0.41
TCGA-39-5019-01,0.54
TCGA-39-5021-01,0.40901805
TCGA-39-5022-01,0.245
TCGA-39-5024-01,0.32
TCGA-39-5027-01,0.538035832167432
TCGA-39-5028-01,0.21310875
TCGA-39-5029-01,0.52474115
TCGA-39-5030-01,0.25
TCGA-39-5031-01,0.41
TCGA-39-5034-01,0.52
TCGA-39-5035-01,0.43758495
TCGA-39-5036-01,0.632322343383467
TCGA-39-5037-01,0.528026898737188
TCGA-39-5039-01,0.3
TCGA-39-5040-01,0.56
TCGA-43-2576-01,0.34052340000000003
TCGA-43-2578-01,0.483457152092299
TCGA-43-2581-01,0.41510365
TCGA-43-3394-01,0.619186381285344
TCGA-43-3920-01,0.5343829000000001
TCGA-43-5668-01,0.4127821
TCGA-43-5670-01,0.5701738000000001
TCGA-43-6143-01,0.821402312899564
TCGA-43-6647-01,0.245
TCGA-43-6770-01,0.60607755
TCGA-43-6771-01,0.455
TCGA-43-6773-01,0.205
TCGA-43-7656-01,0.575
TCGA-43-7657-01,0.5
TCGA-43-7658-01,0.7
TCGA-43-8115-01,0.405
TCGA-43-8116-01,0.5325476
TCGA-43-8118-01,0.35073340000000003
TCGA-43-A474-01,0.595
TCGA-43-A475-01,0.355
TCGA-43-A56U-01,0.19755765
TCGA-43-A56V-01,0.5269156
TCGA-46-3765-01,0.41217845
TCGA-46-3766-01,0.29061246307930605
TCGA-46-3767-01,0.25186759999999997
TCGA-46-3768-01,0.7213855554659091
TCGA-46-3769-01,0.5
TCGA-46-6025-01,0.525
TCGA-46-6026-01,0.82794769429249
TCGA-51-4079-01,0.66
TCGA-51-4080-01,0.8601482
TCGA-51-4081-01,0.72250555
TCGA-52-7622-01,0.3719008
TCGA-52-7809-01,0.52
TCGA-52-7810-01,0.565
TCGA-52-7811-01,0.27
TCGA-52-7812-01,0.592106005388003
TCGA-56-1622-01,0.8082533177133999
TCGA-56-5897-01,0.2509252
TCGA-56-5898-01,0.36806915
TCGA-56-6545-01,0.4
TCGA-56-6546-01,0.3771488
TCGA-56-7221-01,0.453403698493234
TCGA-56-7222-01,0.515
TCGA-56-7223-01,0.8497690564813051
TCGA-56-7579-01,0.6449236
TCGA-56-7580-01,0.41172555
TCGA-56-7582-01,0.59795194810958
TCGA-56-7730-01,0.7519090962559959
TCGA-56-7731-01,0.2033665
