"","x"
"TCGA-AG-A014-01",0.830390986075999
"TCGA-AG-A015-01",0.817770379040785
"TCGA-AG-A016-01",0.907095150968756
"TCGA-AG-A01J-01",0.869833748831852
"TCGA-AG-A01L-01",0.82750017813473
"TCGA-AG-A01N-01",0.871964784545412
"TCGA-AG-A01W-01",0.845196629795089
"TCGA-AG-A01Y-01",0.706257397140537
"TCGA-AG-A020-01",0.857120763588173
"TCGA-AG-A023-01",0.69120287671783
"TCGA-AG-A025-01",0.762464252635754
"TCGA-AG-A026-01",0.840371049394675
"TCGA-AG-A02G-01",0.866380193145946
"TCGA-AG-A02N-01",0.781759846761243
"TCGA-AG-A02X-01",0.877977479004684
"TCGA-AG-A032-01",0.828159939407614
"TCGA-AY-4070-01",0.756434434636396
"TCGA-AY-4071-01",0.807682328949111
"TCGA-AZ-4308-01",0.832282076117498
"TCGA-AZ-4313-01",0.906689337542126
"TCGA-AZ-4684-01",0.746382622344099
"TCGA-CM-4746-01",0.936584937543716
"TCGA-CM-4748-01",0.783560954921949
"TCGA-CM-4750-01",0.868634280063518
"TCGA-CM-4752-01",0.821410081651784
"TCGA-CM-5341-01",0.873569197113959
"TCGA-DC-6156-01",0.44905521617323
"TCGA-DM-A1D6-01",0.874151031183833
"TCGA-DY-A1DE-01",0.858379607697171
"TCGA-EF-5831-01",0.773636750197986
"TCGA-EI-6883-01",0.879342125287523
"TCGA-G4-6317-02",0.862623167210918
"TCGA-G4-6323-01",0.768432398732442
"TCGA-NH-A8F7-06",0.870862464995836
