"","Cell type 1","Cell type 2"
"TCGA-AP-A0LP-01",0.300035170610251,0.665312479062614
"TCGA-AP-A0LS-01",0.0680067097686736,0.815203830894995
"TCGA-AP-A0LT-01",0.0489857572566279,0.871597964461553
"TCGA-AP-A0LV-01",0.181870526467952,0.701656344143096
"TCGA-AP-A1DH-01",0.20878100069986,0.698824108427038
"TCGA-AP-A1DK-01",0.285837945847082,0.915659070674571
"TCGA-AP-A1DM-01",0.0927560235679423,0.685180665546549
"TCGA-AP-A1DO-01",0.0546537953201197,0.858292919372623
"TCGA-AP-A1DP-01",0.209700031584162,0.911537243624345
"TCGA-AP-A1DQ-01",0.131559314205758,0.988811491406287
"TCGA-AP-A1DR-01",0.063523113625637,0.814465174092014
"TCGA-AP-A1DV-01",0.100847618705031,0.824890346315079
"TCGA-AP-A1E0-01",0.0922732710939374,1.01839094502476
"TCGA-AP-A1E1-01",0.151839197040596,0.969129413149712
"TCGA-AP-A1E3-01",0.227713244118212,0.755673174007815
"TCGA-AP-A1E4-01",0.11054157550706,0.802930612740658
"TCGA-AW-A1PO-01",0.0727551826800494,1.22389842101103
"TCGA-AX-A05S-01",0.19778708829875,0.570000838479013
"TCGA-AX-A05T-01",0.15405827558805,0.858040089159798
"TCGA-AX-A05U-01",0.100563311809184,0.832529708963451
"TCGA-AX-A05Y-01",0.0744986422599783,0.558740855359345
"TCGA-AX-A05Z-01",0.319827155642353,0.339574630461994
"TCGA-AX-A060-01",0.0592656248830602,0.5025766293417
"TCGA-AX-A062-01",0.0811047146324821,1.00303222495607
"TCGA-AX-A063-01",0.356897540196612,0.611493389183862
"TCGA-AX-A064-01",0.12189781117555,0.705437142253418
"TCGA-AX-A06B-01",0.196928638871343,0.911775405556894
"TCGA-AX-A06D-01",0.127488099592995,0.523238034827687
"TCGA-AX-A06F-01",0.316150659526129,0.808873879355392
"TCGA-AX-A06H-01",0.366761721991085,0.636597451043984
"TCGA-AX-A06J-01",0.249757603532728,0.544819884590525
"TCGA-AX-A06L-01",0.27994852290245,0.72793601201019
"TCGA-AX-A0IS-01",0.110083099466011,0.824113413719461
"TCGA-AX-A0IU-01",0.094326168349281,0.781881243144111
"TCGA-AX-A0IW-01",0.128689882989614,0.731145114203814
"TCGA-AX-A0IZ-01",0.247000125641292,0.70385605907516
"TCGA-AX-A0J0-01",0.064417797445705,1.18926843865218
"TCGA-AX-A0J1-01",0.160432275317589,0.924586327029324
"TCGA-AX-A1C4-01",0.0106044459608722,1.0561086977008
"TCGA-AX-A1C5-01",0.0761242276822897,0.823466570995688
"TCGA-AX-A1C8-01",0.0998524059396372,0.822410768273061
"TCGA-AX-A1C9-01",0.203523384998961,1.06162134584941
"TCGA-AX-A1CA-01",0.168300099868713,0.686890705028575
"TCGA-AX-A1CC-01",0.530626220144306,0.99145636627975
"TCGA-AX-A1CE-01",0.104521791071057,0.890521264409189
"TCGA-AX-A1CF-01",0.116790748764733,0.86859761247224
"TCGA-AX-A1CI-01",0.10379086422689,0.55095777610555
"TCGA-AX-A1CJ-01",0.248924858997186,0.53497607187854
"TCGA-AX-A1CK-01",0.0852252755997171,0.699912195995028
"TCGA-AX-A1CN-01",0.0801994514618118,1.09629213824613
"TCGA-AX-A1CP-01",0.15413141729209,1.03752947060849
"TCGA-AX-A1CR-01",0.12636192938197,0.663896493360363
"TCGA-AX-A2H2-01",0.196088220788041,0.825883734471628
"TCGA-AX-A2H5-01",0.113650308826655,0.874240317754487
